area_name,area_code,date,cases,rolling_sum,rolling_rate,age_band,age_lower,age_higher,population
London,E12000007,2021-03-28,15,144,28.3,55 - 59 years,55,59,508722
London,E12000007,2021-03-28,6,80,19.7,60 - 64 years,60,64,405576
London,E12000007,2021-03-28,9,64,20.1,65 - 69 years,65,69,318142
London,E12000007,2021-03-28,6,34,12.1,70 - 74 years,70,74,280432
London,E12000007,2021-03-28,1,24,12.2,75 - 79 years,75,79,196419
London,E12000007,2021-03-28,3,21,13.9,80 - 84 years,80,84,150980
London,E12000007,2021-03-28,2,11,11.7,85 - 89 years,85,89,93808
London,E12000007,2021-03-28,2,13,22.2,90+ years,90,90,58672
London,E12000007,2021-03-28,2,37,0,unassigned,NA,NA,NA
London,E12000007,2021-03-27,12,100,16.8,0 - 4 years,0,4,595799
London,E12000007,2021-03-27,18,179,29.5,5 - 9 years,5,9,606333
London,E12000007,2021-03-27,22,417,75.7,10 - 14 years,10,14,550753
London,E12000007,2021-03-27,32,353,74.4,15 - 19 years,15,19,474456
London,E12000007,2021-03-27,24,258,46.4,20 - 24 years,20,24,556594
London,E12000007,2021-03-27,32,325,42.9,25 - 29 years,25,29,757848
London,E12000007,2021-03-27,26,290,35.3,30 - 34 years,30,34,822084
London,E12000007,2021-03-27,39,346,44.4,35 - 39 years,35,39,779934
London,E12000007,2021-03-27,33,294,43.4,40 - 44 years,40,44,677463
London,E12000007,2021-03-27,22,211,35.3,45 - 49 years,45,49,598535
London,E12000007,2021-03-27,15,213,37.4,50 - 54 years,50,54,569938
London,E12000007,2021-03-27,15,150,29.5,55 - 59 years,55,59,508722
London,E12000007,2021-03-27,7,81,20,60 - 64 years,60,64,405576
London,E12000007,2021-03-27,6,57,17.9,65 - 69 years,65,69,318142
London,E12000007,2021-03-27,2,32,11.4,70 - 74 years,70,74,280432
London,E12000007,2021-03-27,3,23,11.7,75 - 79 years,75,79,196419
London,E12000007,2021-03-27,5,21,13.9,80 - 84 years,80,84,150980
London,E12000007,2021-03-27,1,10,10.7,85 - 89 years,85,89,93808
London,E12000007,2021-03-27,2,12,20.5,90+ years,90,90,58672
London,E12000007,2021-03-27,6,35,0,unassigned,NA,NA,NA
London,E12000007,2021-03-26,10,106,17.8,0 - 4 years,0,4,595799
London,E12000007,2021-03-26,27,183,30.2,5 - 9 years,5,9,606333
London,E12000007,2021-03-26,48,417,75.7,10 - 14 years,10,14,550753
London,E12000007,2021-03-26,32,345,72.7,15 - 19 years,15,19,474456
London,E12000007,2021-03-26,45,260,46.7,20 - 24 years,20,24,556594
London,E12000007,2021-03-26,39,321,42.4,25 - 29 years,25,29,757848
London,E12000007,2021-03-26,25,301,36.6,30 - 34 years,30,34,822084
London,E12000007,2021-03-26,50,365,46.8,35 - 39 years,35,39,779934
London,E12000007,2021-03-26,39,305,45,40 - 44 years,40,44,677463
London,E12000007,2021-03-26,26,215,35.9,45 - 49 years,45,49,598535
London,E12000007,2021-03-26,40,221,38.8,50 - 54 years,50,54,569938
London,E12000007,2021-03-26,28,156,30.7,55 - 59 years,55,59,508722
London,E12000007,2021-03-26,16,86,21.2,60 - 64 years,60,64,405576
London,E12000007,2021-03-26,9,53,16.7,65 - 69 years,65,69,318142
London,E12000007,2021-03-26,3,37,13.2,70 - 74 years,70,74,280432
London,E12000007,2021-03-26,3,25,12.7,75 - 79 years,75,79,196419
London,E12000007,2021-03-26,4,17,11.3,80 - 84 years,80,84,150980
London,E12000007,2021-03-26,2,15,16,85 - 89 years,85,89,93808
London,E12000007,2021-03-26,1,11,18.7,90+ years,90,90,58672
London,E12000007,2021-03-26,10,33,0,unassigned,NA,NA,NA
London,E12000007,2021-03-25,13,112,18.8,0 - 4 years,0,4,595799
London,E12000007,2021-03-25,22,182,30,5 - 9 years,5,9,606333
London,E12000007,2021-03-25,49,394,71.5,10 - 14 years,10,14,550753
London,E12000007,2021-03-25,53,344,72.5,15 - 19 years,15,19,474456
London,E12000007,2021-03-25,46,254,45.6,20 - 24 years,20,24,556594
London,E12000007,2021-03-25,42,335,44.2,25 - 29 years,25,29,757848
London,E12000007,2021-03-25,51,329,40,30 - 34 years,30,34,822084
London,E12000007,2021-03-25,49,371,47.6,35 - 39 years,35,39,779934
London,E12000007,2021-03-25,34,304,44.9,40 - 44 years,40,44,677463
London,E12000007,2021-03-25,21,218,36.4,45 - 49 years,45,49,598535
London,E12000007,2021-03-25,40,214,37.5,50 - 54 years,50,54,569938
London,E12000007,2021-03-25,14,148,29.1,55 - 59 years,55,59,508722
London,E12000007,2021-03-25,9,80,19.7,60 - 64 years,60,64,405576
London,E12000007,2021-03-25,8,56,17.6,65 - 69 years,65,69,318142
London,E12000007,2021-03-25,7,38,13.6,70 - 74 years,70,74,280432
London,E12000007,2021-03-25,3,25,12.7,75 - 79 years,75,79,196419
London,E12000007,2021-03-25,2,16,10.6,80 - 84 years,80,84,150980
London,E12000007,2021-03-25,2,14,14.9,85 - 89 years,85,89,93808
London,E12000007,2021-03-25,2,10,17,90+ years,90,90,58672
London,E12000007,2021-03-25,4,23,0,unassigned,NA,NA,NA
London,E12000007,2021-03-24,18,113,19,0 - 4 years,0,4,595799
London,E12000007,2021-03-24,36,178,29.4,5 - 9 years,5,9,606333
London,E12000007,2021-03-24,94,387,70.3,10 - 14 years,10,14,550753
London,E12000007,2021-03-24,78,341,71.9,15 - 19 years,15,19,474456
London,E12000007,2021-03-24,38,253,45.5,20 - 24 years,20,24,556594
London,E12000007,2021-03-24,63,341,45,25 - 29 years,25,29,757848
London,E12000007,2021-03-24,59,329,40,30 - 34 years,30,34,822084
London,E12000007,2021-03-24,66,377,48.3,35 - 39 years,35,39,779934
London,E12000007,2021-03-24,48,310,45.8,40 - 44 years,40,44,677463
London,E12000007,2021-03-24,37,230,38.4,45 - 49 years,45,49,598535
London,E12000007,2021-03-24,24,203,35.6,50 - 54 years,50,54,569938
London,E12000007,2021-03-24,25,153,30.1,55 - 59 years,55,59,508722
London,E12000007,2021-03-24,12,84,20.7,60 - 64 years,60,64,405576
London,E12000007,2021-03-24,11,58,18.2,65 - 69 years,65,69,318142
London,E12000007,2021-03-24,6,38,13.6,70 - 74 years,70,74,280432
London,E12000007,2021-03-24,5,27,13.7,75 - 79 years,75,79,196419
London,E12000007,2021-03-24,1,16,10.6,80 - 84 years,80,84,150980
London,E12000007,2021-03-24,2,13,13.9,85 - 89 years,85,89,93808
London,E12000007,2021-03-24,3,10,17,90+ years,90,90,58672
London,E12000007,2021-03-24,10,20,0,unassigned,NA,NA,NA
London,E12000007,2021-03-23,18,109,18.3,0 - 4 years,0,4,595799
London,E12000007,2021-03-23,22,162,26.7,5 - 9 years,5,9,606333
London,E12000007,2021-03-23,39,335,60.8,10 - 14 years,10,14,550753
London,E12000007,2021-03-23,52,308,64.9,15 - 19 years,15,19,474456
London,E12000007,2021-03-23,34,260,46.7,20 - 24 years,20,24,556594
London,E12000007,2021-03-23,62,321,42.4,25 - 29 years,25,29,757848
London,E12000007,2021-03-23,40,327,39.8,30 - 34 years,30,34,822084
London,E12000007,2021-03-23,50,362,46.4,35 - 39 years,35,39,779934
London,E12000007,2021-03-23,49,307,45.3,40 - 44 years,40,44,677463
London,E12000007,2021-03-23,30,221,36.9,45 - 49 years,45,49,598535
London,E12000007,2021-03-23,30,203,35.6,50 - 54 years,50,54,569938
London,E12000007,2021-03-23,25,151,29.7,55 - 59 years,55,59,508722
London,E12000007,2021-03-23,14,84,20.7,60 - 64 years,60,64,405576
London,E12000007,2021-03-23,7,60,18.9,65 - 69 years,65,69,318142
London,E12000007,2021-03-23,5,40,14.3,70 - 74 years,70,74,280432
London,E12000007,2021-03-23,4,23,11.7,75 - 79 years,75,79,196419
London,E12000007,2021-03-23,2,18,11.9,80 - 84 years,80,84,150980
London,E12000007,2021-03-23,1,11,11.7,85 - 89 years,85,89,93808
London,E12000007,2021-03-23,1,9,15.3,90+ years,90,90,58672
London,E12000007,2021-03-23,4,11,0,unassigned,NA,NA,NA
London,E12000007,2021-03-22,18,108,18.1,0 - 4 years,0,4,595799
London,E12000007,2021-03-22,22,167,27.5,5 - 9 years,5,9,606333
London,E12000007,2021-03-22,81,326,59.2,10 - 14 years,10,14,550753
London,E12000007,2021-03-22,52,312,65.8,15 - 19 years,15,19,474456
London,E12000007,2021-03-22,37,273,49,20 - 24 years,20,24,556594
London,E12000007,2021-03-22,48,314,41.4,25 - 29 years,25,29,757848
London,E12000007,2021-03-22,47,349,42.5,30 - 34 years,30,34,822084
London,E12000007,2021-03-22,49,369,47.3,35 - 39 years,35,39,779934
London,E12000007,2021-03-22,54,306,45.2,40 - 44 years,40,44,677463
London,E12000007,2021-03-22,40,221,36.9,45 - 49 years,45,49,598535
London,E12000007,2021-03-22,35,198,34.7,50 - 54 years,50,54,569938
London,E12000007,2021-03-22,22,152,29.9,55 - 59 years,55,59,508722
London,E12000007,2021-03-22,16,89,21.9,60 - 64 years,60,64,405576
London,E12000007,2021-03-22,14,62,19.5,65 - 69 years,65,69,318142
London,E12000007,2021-03-22,5,37,13.2,70 - 74 years,70,74,280432
London,E12000007,2021-03-22,5,22,11.2,75 - 79 years,75,79,196419
London,E12000007,2021-03-22,4,18,11.9,80 - 84 years,80,84,150980
London,E12000007,2021-03-22,1,14,14.9,85 - 89 years,85,89,93808
London,E12000007,2021-03-22,2,9,15.3,90+ years,90,90,58672
London,E12000007,2021-03-22,1,9,0,unassigned,NA,NA,NA
London,E12000007,2021-03-21,11,106,17.8,0 - 4 years,0,4,595799
London,E12000007,2021-03-21,32,170,28,5 - 9 years,5,9,606333
London,E12000007,2021-03-21,84,287,52.1,10 - 14 years,10,14,550753
London,E12000007,2021-03-21,54,320,67.4,15 - 19 years,15,19,474456
London,E12000007,2021-03-21,34,282,50.7,20 - 24 years,20,24,556594
London,E12000007,2021-03-21,39,341,45,25 - 29 years,25,29,757848
London,E12000007,2021-03-21,42,368,44.8,30 - 34 years,30,34,822084
London,E12000007,2021-03-21,43,380,48.7,35 - 39 years,35,39,779934
London,E12000007,2021-03-21,37,316,46.6,40 - 44 years,40,44,677463
London,E12000007,2021-03-21,35,226,37.8,45 - 49 years,45,49,598535
London,E12000007,2021-03-21,29,201,35.3,50 - 54 years,50,54,569938
London,E12000007,2021-03-21,21,164,32.2,55 - 59 years,55,59,508722
London,E12000007,2021-03-21,7,86,21.2,60 - 64 years,60,64,405576
London,E12000007,2021-03-21,2,59,18.5,65 - 69 years,65,69,318142
London,E12000007,2021-03-21,4,42,15,70 - 74 years,70,74,280432
London,E12000007,2021-03-21,0,21,10.7,75 - 79 years,75,79,196419
London,E12000007,2021-03-21,3,17,11.3,80 - 84 years,80,84,150980
London,E12000007,2021-03-21,1,13,13.9,85 - 89 years,85,89,93808
London,E12000007,2021-03-21,1,11,18.7,90+ years,90,90,58672
London,E12000007,2021-03-21,0,9,0,unassigned,NA,NA,NA
London,E12000007,2021-03-20,18,114,19.1,0 - 4 years,0,4,595799
London,E12000007,2021-03-20,22,160,26.4,5 - 9 years,5,9,606333
London,E12000007,2021-03-20,22,218,39.6,10 - 14 years,10,14,550753
London,E12000007,2021-03-20,24,295,62.2,15 - 19 years,15,19,474456
London,E12000007,2021-03-20,26,279,50.1,20 - 24 years,20,24,556594
London,E12000007,2021-03-20,28,335,44.2,25 - 29 years,25,29,757848
London,E12000007,2021-03-20,37,373,45.4,30 - 34 years,30,34,822084
London,E12000007,2021-03-20,58,378,48.5,35 - 39 years,35,39,779934
London,E12000007,2021-03-20,44,305,45,40 - 44 years,40,44,677463
London,E12000007,2021-03-20,26,217,36.3,45 - 49 years,45,49,598535
London,E12000007,2021-03-20,23,205,36,50 - 54 years,50,54,569938
London,E12000007,2021-03-20,21,160,31.5,55 - 59 years,55,59,508722
London,E12000007,2021-03-20,12,88,21.7,60 - 64 years,60,64,405576
London,E12000007,2021-03-20,2,66,20.7,65 - 69 years,65,69,318142
London,E12000007,2021-03-20,7,45,16,70 - 74 years,70,74,280432
London,E12000007,2021-03-20,5,26,13.2,75 - 79 years,75,79,196419
London,E12000007,2021-03-20,1,14,9.3,80 - 84 years,80,84,150980
London,E12000007,2021-03-20,6,13,13.9,85 - 89 years,85,89,93808
London,E12000007,2021-03-20,1,11,18.7,90+ years,90,90,58672
London,E12000007,2021-03-20,4,10,0,unassigned,NA,NA,NA
London,E12000007,2021-03-19,16,114,19.1,0 - 4 years,0,4,595799
London,E12000007,2021-03-19,26,147,24.2,5 - 9 years,5,9,606333
London,E12000007,2021-03-19,25,213,38.7,10 - 14 years,10,14,550753
London,E12000007,2021-03-19,31,300,63.2,15 - 19 years,15,19,474456
London,E12000007,2021-03-19,39,282,50.7,20 - 24 years,20,24,556594
London,E12000007,2021-03-19,53,344,45.4,25 - 29 years,25,29,757848
London,E12000007,2021-03-19,53,384,46.7,30 - 34 years,30,34,822084
London,E12000007,2021-03-19,56,364,46.7,35 - 39 years,35,39,779934
London,E12000007,2021-03-19,38,286,42.2,40 - 44 years,40,44,677463
London,E12000007,2021-03-19,29,224,37.4,45 - 49 years,45,49,598535
London,E12000007,2021-03-19,33,208,36.5,50 - 54 years,50,54,569938
London,E12000007,2021-03-19,20,166,32.6,55 - 59 years,55,59,508722
London,E12000007,2021-03-19,10,87,21.5,60 - 64 years,60,64,405576
London,E12000007,2021-03-19,12,75,23.6,65 - 69 years,65,69,318142
London,E12000007,2021-03-19,4,42,15,70 - 74 years,70,74,280432
London,E12000007,2021-03-19,3,24,12.2,75 - 79 years,75,79,196419
London,E12000007,2021-03-19,3,17,11.3,80 - 84 years,80,84,150980
London,E12000007,2021-03-19,1,11,11.7,85 - 89 years,85,89,93808
London,E12000007,2021-03-19,0,13,22.2,90+ years,90,90,58672
London,E12000007,2021-03-19,0,7,0,unassigned,NA,NA,NA
London,E12000007,2021-03-18,14,122,20.5,0 - 4 years,0,4,595799
London,E12000007,2021-03-18,18,140,23.1,5 - 9 years,5,9,606333
London,E12000007,2021-03-18,42,216,39.2,10 - 14 years,10,14,550753
London,E12000007,2021-03-18,50,311,65.5,15 - 19 years,15,19,474456
London,E12000007,2021-03-18,45,286,51.4,20 - 24 years,20,24,556594
London,E12000007,2021-03-18,48,348,45.9,25 - 29 years,25,29,757848
London,E12000007,2021-03-18,51,374,45.5,30 - 34 years,30,34,822084
London,E12000007,2021-03-18,55,363,46.5,35 - 39 years,35,39,779934
London,E12000007,2021-03-18,40,303,44.7,40 - 44 years,40,44,677463
London,E12000007,2021-03-18,33,235,39.3,45 - 49 years,45,49,598535
London,E12000007,2021-03-18,29,208,36.5,50 - 54 years,50,54,569938
London,E12000007,2021-03-18,19,172,33.8,55 - 59 years,55,59,508722
London,E12000007,2021-03-18,13,100,24.7,60 - 64 years,60,64,405576
London,E12000007,2021-03-18,10,73,22.9,65 - 69 years,65,69,318142
London,E12000007,2021-03-18,7,47,16.8,70 - 74 years,70,74,280432
London,E12000007,2021-03-18,5,25,12.7,75 - 79 years,75,79,196419
London,E12000007,2021-03-18,2,27,17.9,80 - 84 years,80,84,150980
London,E12000007,2021-03-18,1,11,11.7,85 - 89 years,85,89,93808
London,E12000007,2021-03-18,2,14,23.9,90+ years,90,90,58672
London,E12000007,2021-03-18,1,9,0,unassigned,NA,NA,NA
London,E12000007,2021-03-17,14,131,22,0 - 4 years,0,4,595799
London,E12000007,2021-03-17,20,137,22.6,5 - 9 years,5,9,606333
London,E12000007,2021-03-17,42,202,36.7,10 - 14 years,10,14,550753
London,E12000007,2021-03-17,45,299,63,15 - 19 years,15,19,474456
London,E12000007,2021-03-17,45,279,50.1,20 - 24 years,20,24,556594
London,E12000007,2021-03-17,43,347,45.8,25 - 29 years,25,29,757848
London,E12000007,2021-03-17,57,386,47,30 - 34 years,30,34,822084
London,E12000007,2021-03-17,51,347,44.5,35 - 39 years,35,39,779934
London,E12000007,2021-03-17,45,312,46.1,40 - 44 years,40,44,677463
London,E12000007,2021-03-17,28,240,40.1,45 - 49 years,45,49,598535
London,E12000007,2021-03-17,24,209,36.7,50 - 54 years,50,54,569938
London,E12000007,2021-03-17,23,170,33.4,55 - 59 years,55,59,508722
London,E12000007,2021-03-17,12,104,25.6,60 - 64 years,60,64,405576
London,E12000007,2021-03-17,13,73,22.9,65 - 69 years,65,69,318142
London,E12000007,2021-03-17,8,47,16.8,70 - 74 years,70,74,280432
London,E12000007,2021-03-17,1,25,12.7,75 - 79 years,75,79,196419
London,E12000007,2021-03-17,3,27,17.9,80 - 84 years,80,84,150980
London,E12000007,2021-03-17,0,11,11.7,85 - 89 years,85,89,93808
London,E12000007,2021-03-17,2,14,23.9,90+ years,90,90,58672
London,E12000007,2021-03-17,1,11,0,unassigned,NA,NA,NA
London,E12000007,2021-03-16,17,134,22.5,0 - 4 years,0,4,595799
London,E12000007,2021-03-16,27,138,22.8,5 - 9 years,5,9,606333
London,E12000007,2021-03-16,30,194,35.2,10 - 14 years,10,14,550753
London,E12000007,2021-03-16,56,289,60.9,15 - 19 years,15,19,474456
London,E12000007,2021-03-16,47,282,50.7,20 - 24 years,20,24,556594
London,E12000007,2021-03-16,55,362,47.8,25 - 29 years,25,29,757848
London,E12000007,2021-03-16,62,395,48,30 - 34 years,30,34,822084
London,E12000007,2021-03-16,57,363,46.5,35 - 39 years,35,39,779934
London,E12000007,2021-03-16,48,320,47.2,40 - 44 years,40,44,677463
London,E12000007,2021-03-16,30,241,40.3,45 - 49 years,45,49,598535
London,E12000007,2021-03-16,25,219,38.4,50 - 54 years,50,54,569938
London,E12000007,2021-03-16,26,170,33.4,55 - 59 years,55,59,508722
London,E12000007,2021-03-16,19,118,29.1,60 - 64 years,60,64,405576
London,E12000007,2021-03-16,9,71,22.3,65 - 69 years,65,69,318142
London,E12000007,2021-03-16,2,45,16,70 - 74 years,70,74,280432
London,E12000007,2021-03-16,3,28,14.3,75 - 79 years,75,79,196419
London,E12000007,2021-03-16,2,29,19.2,80 - 84 years,80,84,150980
London,E12000007,2021-03-16,4,16,17.1,85 - 89 years,85,89,93808
London,E12000007,2021-03-16,1,14,23.9,90+ years,90,90,58672
London,E12000007,2021-03-16,2,11,0,unassigned,NA,NA,NA
London,E12000007,2021-03-15,16,137,23,0 - 4 years,0,4,595799
London,E12000007,2021-03-15,25,131,21.6,5 - 9 years,5,9,606333
London,E12000007,2021-03-15,42,203,36.9,10 - 14 years,10,14,550753
London,E12000007,2021-03-15,60,289,60.9,15 - 19 years,15,19,474456
London,E12000007,2021-03-15,46,289,51.9,20 - 24 years,20,24,556594
London,E12000007,2021-03-15,75,371,49,25 - 29 years,25,29,757848
London,E12000007,2021-03-15,66,402,48.9,30 - 34 years,30,34,822084
London,E12000007,2021-03-15,60,376,48.2,35 - 39 years,35,39,779934
London,E12000007,2021-03-15,64,334,49.3,40 - 44 years,40,44,677463
London,E12000007,2021-03-15,45,255,42.6,45 - 49 years,45,49,598535
London,E12000007,2021-03-15,38,230,40.4,50 - 54 years,50,54,569938
London,E12000007,2021-03-15,34,167,32.8,55 - 59 years,55,59,508722
London,E12000007,2021-03-15,13,117,28.8,60 - 64 years,60,64,405576
London,E12000007,2021-03-15,11,79,24.8,65 - 69 years,65,69,318142
London,E12000007,2021-03-15,10,51,18.2,70 - 74 years,70,74,280432
London,E12000007,2021-03-15,4,31,15.8,75 - 79 years,75,79,196419
London,E12000007,2021-03-15,3,31,20.5,80 - 84 years,80,84,150980
London,E12000007,2021-03-15,0,14,14.9,85 - 89 years,85,89,93808
London,E12000007,2021-03-15,4,15,25.6,90+ years,90,90,58672
London,E12000007,2021-03-15,1,11,0,unassigned,NA,NA,NA
London,E12000007,2021-03-14,19,139,23.3,0 - 4 years,0,4,595799
London,E12000007,2021-03-14,22,122,20.1,5 - 9 years,5,9,606333
London,E12000007,2021-03-14,15,205,37.2,10 - 14 years,10,14,550753
London,E12000007,2021-03-14,29,279,58.8,15 - 19 years,15,19,474456
London,E12000007,2021-03-14,31,288,51.7,20 - 24 years,20,24,556594
London,E12000007,2021-03-14,33,348,45.9,25 - 29 years,25,29,757848
London,E12000007,2021-03-14,47,403,49,30 - 34 years,30,34,822084
London,E12000007,2021-03-14,41,383,49.1,35 - 39 years,35,39,779934
London,E12000007,2021-03-14,26,322,47.5,40 - 44 years,40,44,677463
London,E12000007,2021-03-14,26,254,42.4,45 - 49 years,45,49,598535
London,E12000007,2021-03-14,33,231,40.5,50 - 54 years,50,54,569938
London,E12000007,2021-03-14,17,161,31.6,55 - 59 years,55,59,508722
London,E12000007,2021-03-14,9,121,29.8,60 - 64 years,60,64,405576
London,E12000007,2021-03-14,9,86,27,65 - 69 years,65,69,318142
London,E12000007,2021-03-14,7,50,17.8,70 - 74 years,70,74,280432
London,E12000007,2021-03-14,5,30,15.3,75 - 79 years,75,79,196419
London,E12000007,2021-03-14,0,30,19.9,80 - 84 years,80,84,150980
London,E12000007,2021-03-14,1,20,21.3,85 - 89 years,85,89,93808
London,E12000007,2021-03-14,1,14,23.9,90+ years,90,90,58672
London,E12000007,2021-03-14,1,11,0,unassigned,NA,NA,NA
London,E12000007,2021-03-13,18,132,22.2,0 - 4 years,0,4,595799
London,E12000007,2021-03-13,9,117,19.3,5 - 9 years,5,9,606333
London,E12000007,2021-03-13,17,199,36.1,10 - 14 years,10,14,550753
London,E12000007,2021-03-13,29,273,57.5,15 - 19 years,15,19,474456
London,E12000007,2021-03-13,29,288,51.7,20 - 24 years,20,24,556594
London,E12000007,2021-03-13,37,356,47,25 - 29 years,25,29,757848
London,E12000007,2021-03-13,48,413,50.2,30 - 34 years,30,34,822084
London,E12000007,2021-03-13,44,398,51,35 - 39 years,35,39,779934
London,E12000007,2021-03-13,25,329,48.6,40 - 44 years,40,44,677463
London,E12000007,2021-03-13,33,268,44.8,45 - 49 years,45,49,598535
London,E12000007,2021-03-13,26,228,40,50 - 54 years,50,54,569938
London,E12000007,2021-03-13,27,165,32.4,55 - 59 years,55,59,508722
London,E12000007,2021-03-13,11,126,31.1,60 - 64 years,60,64,405576
London,E12000007,2021-03-13,11,90,28.3,65 - 69 years,65,69,318142
London,E12000007,2021-03-13,4,49,17.5,70 - 74 years,70,74,280432
London,E12000007,2021-03-13,3,29,14.8,75 - 79 years,75,79,196419
London,E12000007,2021-03-13,4,35,23.2,80 - 84 years,80,84,150980
London,E12000007,2021-03-13,4,27,28.8,85 - 89 years,85,89,93808
London,E12000007,2021-03-13,3,17,29,90+ years,90,90,58672
London,E12000007,2021-03-13,1,11,0,unassigned,NA,NA,NA
London,E12000007,2021-03-12,24,130,21.8,0 - 4 years,0,4,595799
London,E12000007,2021-03-12,19,121,20,5 - 9 years,5,9,606333
London,E12000007,2021-03-12,28,195,35.4,10 - 14 years,10,14,550753
London,E12000007,2021-03-12,42,266,56.1,15 - 19 years,15,19,474456
London,E12000007,2021-03-12,43,293,52.6,20 - 24 years,20,24,556594
London,E12000007,2021-03-12,57,364,48,25 - 29 years,25,29,757848
